Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta Central,PM2.5 - Principal,2023-01-02 02:00 PM,2023,01,02,14,15.8,59,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-02 03:00 PM,2023,01,02,15,16.4,60,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-02 04:00 PM,2023,01,02,16,23.2,74,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-02 05:00 PM,2023,01,02,17,27.6,84,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-02 06:00 PM,2023,01,02,18,29.8,88,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-02 07:00 PM,2023,01,02,19,26.4,81,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-02 08:00 PM,2023,01,02,20,22.2,72,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-02 09:00 PM,2023,01,02,21,19.1,66,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-02 10:00 PM,2023,01,02,22,14.5,56,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-02 11:00 PM,2023,01,02,23,15.7,59,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 12:00 AM,2023,01,03,00,12.8,52,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 01:00 AM,2023,01,03,01,14.9,57,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 02:00 AM,2023,01,03,02,17.4,62,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 03:00 AM,2023,01,03,03,12.2,51,Moderate,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 04:00 AM,2023,01,03,04,9.1,38,Good,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 05:00 AM,2023,01,03,05,8.0,33,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 06:00 AM,2023,01,03,06,7.0,29,Good,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 07:00 AM,2023,01,03,07,7.0,29,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 08:00 AM,2023,01,03,08,10.5,44,Good,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 09:00 AM,2023,01,03,09,11.7,49,Good,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 10:00 AM,2023,01,03,10,12.3,51,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 11:00 AM,2023,01,03,11,16.1,59,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 12:00 PM,2023,01,03,12,15.5,58,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 01:00 PM,2023,01,03,13,11.7,49,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 02:00 PM,2023,01,03,14,9.8,41,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 03:00 PM,2023,01,03,15,12.9,53,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 04:00 PM,2023,01,03,16,14.4,56,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 05:00 PM,2023,01,03,17,12.2,51,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 06:00 PM,2023,01,03,18,12.1,51,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 07:00 PM,2023,01,03,19,16.5,60,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 08:00 PM,2023,01,03,20,15.7,59,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 09:00 PM,2023,01,03,21,14.8,57,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 10:00 PM,2023,01,03,22,16.4,60,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-03 11:00 PM,2023,01,03,23,13.7,54,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 12:00 AM,2023,01,04,00,12.3,51,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 01:00 AM,2023,01,04,01,9.6,40,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 02:00 AM,2023,01,04,02,9.8,41,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 03:00 AM,2023,01,04,03,9.4,39,Good,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 04:00 AM,2023,01,04,04,10.2,43,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 05:00 AM,2023,01,04,05,13.6,54,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 06:00 AM,2023,01,04,06,15.8,59,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 07:00 AM,2023,01,04,07,17.4,62,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 08:00 AM,2023,01,04,08,21.7,71,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 09:00 AM,2023,01,04,09,26.3,81,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 10:00 AM,2023,01,04,10,24.1,76,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 11:00 AM,2023,01,04,11,25.0,78,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 12:00 PM,2023,01,04,12,30.0,89,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 01:00 PM,2023,01,04,13,30.5,90,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 02:00 PM,2023,01,04,14,34.7,99,Moderate,39.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 03:00 PM,2023,01,04,15,29.3,87,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 04:00 PM,2023,01,04,16,23.1,74,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 05:00 PM,2023,01,04,17,21.0,70,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 06:00 PM,2023,01,04,18,23.0,74,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 07:00 PM,2023,01,04,19,21.5,71,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 08:00 PM,2023,01,04,20,23.2,74,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 09:00 PM,2023,01,04,21,26.6,81,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 10:00 PM,2023,01,04,22,33.3,96,Moderate,40.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-04 11:00 PM,2023,01,04,23,35.6,101,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 12:00 AM,2023,01,05,00,35.8,102,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 01:00 AM,2023,01,05,01,29.9,88,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 02:00 AM,2023,01,05,02,19.9,67,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 03:00 AM,2023,01,05,03,16.4,60,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 04:00 AM,2023,01,05,04,14.2,55,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 05:00 AM,2023,01,05,05,13.6,54,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 06:00 AM,2023,01,05,06,19.3,66,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 07:00 AM,2023,01,05,07,21.1,70,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 08:00 AM,2023,01,05,08,22.5,73,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 09:00 AM,2023,01,05,09,23.2,74,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 10:00 AM,2023,01,05,10,27.1,83,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 11:00 AM,2023,01,05,11,30.0,89,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 12:00 PM,2023,01,05,12,23.5,75,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 01:00 PM,2023,01,05,13,20.2,68,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 02:00 PM,2023,01,05,14,18.1,64,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 03:00 PM,2023,01,05,15,21.0,70,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 04:00 PM,2023,01,05,16,28.5,85,Moderate,36.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 05:00 PM,2023,01,05,17,28.7,86,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 06:00 PM,2023,01,05,18,19.8,67,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 07:00 PM,2023,01,05,19,14.4,56,Moderate,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 08:00 PM,2023,01,05,20,12.2,51,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 09:00 PM,2023,01,05,21,14.1,55,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 10:00 PM,2023,01,05,22,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-05 11:00 PM,2023,01,05,23,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 12:00 AM,2023,01,06,00,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 01:00 AM,2023,01,06,01,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 02:00 AM,2023,01,06,02,12.0,50,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 03:00 AM,2023,01,06,03,9.9,41,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 04:00 AM,2023,01,06,04,9.9,41,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 05:00 AM,2023,01,06,05,9.9,41,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 06:00 AM,2023,01,06,06,11.9,50,Good,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 07:00 AM,2023,01,06,07,10.9,45,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 08:00 AM,2023,01,06,08,12.5,52,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 09:00 AM,2023,01,06,09,16.7,61,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 10:00 AM,2023,01,06,10,11.3,47,Good,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 11:00 AM,2023,01,06,11,13.1,53,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 12:00 PM,2023,01,06,12,10.0,42,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 01:00 PM,2023,01,06,13,8.5,35,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 02:00 PM,2023,01,06,14,8.2,34,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 03:00 PM,2023,01,06,15,7.6,32,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 04:00 PM,2023,01,06,16,7.8,33,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 05:00 PM,2023,01,06,17,9.4,39,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 06:00 PM,2023,01,06,18,10.2,43,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 07:00 PM,2023,01,06,19,10.1,42,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 08:00 PM,2023,01,06,20,12.0,50,Good,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 09:00 PM,2023,01,06,21,10.5,44,Good,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 10:00 PM,2023,01,06,22,11.7,49,Good,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-06 11:00 PM,2023,01,06,23,11.3,47,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 12:00 AM,2023,01,07,00,10.6,44,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 01:00 AM,2023,01,07,01,14.3,56,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 02:00 AM,2023,01,07,02,13.6,54,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 03:00 AM,2023,01,07,03,12.8,52,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 04:00 AM,2023,01,07,04,12.4,52,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 05:00 AM,2023,01,07,05,9.2,38,Good,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 06:00 AM,2023,01,07,06,10.1,42,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 07:00 AM,2023,01,07,07,12.5,52,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 08:00 AM,2023,01,07,08,13.7,54,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 09:00 AM,2023,01,07,09,16.8,61,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 10:00 AM,2023,01,07,10,12.9,53,Moderate,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 11:00 AM,2023,01,07,11,10.4,43,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 12:00 PM,2023,01,07,12,10.2,43,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 01:00 PM,2023,01,07,13,10.6,44,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 02:00 PM,2023,01,07,14,15.8,59,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 03:00 PM,2023,01,07,15,15.9,59,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 04:00 PM,2023,01,07,16,13.9,55,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 05:00 PM,2023,01,07,17,13.9,55,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 06:00 PM,2023,01,07,18,12.4,52,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 07:00 PM,2023,01,07,19,11.2,47,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 08:00 PM,2023,01,07,20,9.6,40,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 09:00 PM,2023,01,07,21,9.8,41,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 10:00 PM,2023,01,07,22,8.4,35,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-07 11:00 PM,2023,01,07,23,9.2,38,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 12:00 AM,2023,01,08,00,9.6,40,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 01:00 AM,2023,01,08,01,12.8,52,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 02:00 AM,2023,01,08,02,17.9,63,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 03:00 AM,2023,01,08,03,23.9,76,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 04:00 AM,2023,01,08,04,26.4,81,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 05:00 AM,2023,01,08,05,25.7,80,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 06:00 AM,2023,01,08,06,16.3,60,Moderate,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 07:00 AM,2023,01,08,07,12.6,52,Moderate,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 08:00 AM,2023,01,08,08,11.8,49,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 09:00 AM,2023,01,08,09,12.4,52,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 10:00 AM,2023,01,08,10,11.7,49,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 11:00 AM,2023,01,08,11,11.8,49,Good,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 12:00 PM,2023,01,08,12,13.9,55,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 01:00 PM,2023,01,08,13,15.9,59,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 02:00 PM,2023,01,08,14,10.4,43,Good,5.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 03:00 PM,2023,01,08,15,10.7,45,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 04:00 PM,2023,01,08,16,11.3,47,Good,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 05:00 PM,2023,01,08,17,9.6,40,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 06:00 PM,2023,01,08,18,9.8,41,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 07:00 PM,2023,01,08,19,10.4,43,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 08:00 PM,2023,01,08,20,11.7,49,Good,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 09:00 PM,2023,01,08,21,13.3,54,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2023-01-08 10:00 PM,2023,01,08,22,12.1,51,Moderate,11.0,UG/M3,1 Hr,Valid
